1.754125,2.374797
2.513779,1.178434
1.365446,1.976032
0.974817,2.055598
1.048212,1.507392
2.891246,1.230285
1.524096,1.731784
2.403180,1.126432
2.409646,3.462799
1.693505,2.375006
1.960597,1.990354
1.445445,0.929400
2.147895,1.685619
2.530871,2.221699
2.047001,1.568252
1.359787,0.465180
2.381701,1.941970
0.648603,0.845158
1.849177,0.363616
1.323912,2.213543
1.396000,2.461480
1.743311,3.152659
0.190515,-0.172323
1.659124,3.112509
0.893480,0.370620
2.504785,2.223000
3.623654,2.705002
3.253510,2.485713
1.912931,2.147145
1.156404,0.158050
1.254546,1.040557
1.705427,2.380247
2.781101,3.163511
1.609623,2.102074
0.521923,2.977223
2.817798,2.286801
2.817394,2.261917
1.957485,3.146502
1.055180,0.484434
2.485133,2.956549
2.161773,2.794705
2.582136,1.066391
-0.238118,1.557760
2.724541,2.336840
1.585205,1.919662
0.424582,2.434786
2.552389,1.754092
3.559991,2.829060
1.131410,2.925968
2.336371,2.560159
1.420026,2.608419
0.077047,-0.453822
1.901787,2.945947
0.486111,2.332818
1.673949,1.314657
0.934126,2.042830
1.035805,1.543079
0.491585,1.660880
0.478660,1.127370
2.071372,2.218085
1.363600,0.546665
1.877389,1.484050
1.335880,2.614332
1.811285,1.857722
2.804543,3.550797
0.359367,2.522622
2.156969,2.376119
0.995301,2.572754
1.943018,2.222039
1.380242,1.566851
2.289578,2.483668
1.583465,0.556950
2.234905,1.534784
1.726653,0.203466
2.295435,2.672646
0.677092,0.611341
1.540238,3.421395
4.353420,2.154614
1.869963,1.367909
2.530235,3.238592
2.070902,1.506823
2.672547,3.545005
1.486497,1.387321
0.935808,-0.134277
3.667098,2.975190
1.917809,2.161148
2.032889,2.384944
2.361983,3.805747
1.512497,2.629793
1.474815,1.931568
1.282713,1.730421
0.778809,2.107962
1.475306,2.184310
1.357655,2.797772
1.685303,3.486243
2.750165,1.319390
2.229584,1.548532
1.598293,0.945669
3.331177,1.441636
3.603648,1.179769
2.991493,3.751907
1.106748,1.532206
2.861282,2.813570
2.582302,1.423938
0.259338,1.136700
2.177918,2.204804
2.840403,0.798668
2.555054,1.873070
3.007979,2.726878
0.122736,0.763579
2.208364,2.780947
0.325806,1.250439
2.271827,1.624890
1.198578,1.592064
0.907154,1.542326
1.358678,0.823443
0.760303,0.957903
0.547365,-0.141823
0.397656,0.595567
2.806087,2.322202
2.065346,2.489512
1.834061,1.260361
0.949957,3.092227
0.285742,0.722066
1.907072,2.027104
1.980074,0.957282
3.057187,1.388603
1.330665,1.977861
1.631458,3.205445
3.793732,2.329357
1.282070,2.329168
0.771118,0.312234
1.085089,1.046581
1.707670,2.591330
2.223268,0.646876
0.031233,1.411324
2.343851,2.739655
1.441820,1.702494
2.812390,2.140767
1.435766,2.608495
1.714536,1.343921
2.755961,-0.092582
1.874997,0.135283
2.873718,1.754048
2.540814,3.701640
2.231789,2.578293
1.802114,2.279155
2.574966,1.291974
1.384086,0.890329
3.562097,3.133982
0.275193,1.125415
2.476570,2.127313
1.240170,3.316918
1.454213,1.884255
0.988354,1.227143
2.322512,2.126162
2.080620,2.043397
1.343881,1.395827
1.405873,1.325157
2.931000,0.932800
1.033193,1.379681
2.583826,-0.312430
0.261209,0.121620
1.560238,0.520333
1.996030,0.942614
1.583184,3.497215
2.056419,2.273852
0.998658,1.494340
1.687253,2.052214
-0.052610,-0.110228
1.300516,2.351170
0.449071,1.636102
2.018346,0.875341
1.158579,0.012234
2.115048,1.360772
1.891164,2.219927
1.510736,1.932657
0.375718,0.829252
1.729402,2.693489
1.583692,0.356084
1.132050,1.833223
1.569844,2.945551
2.067164,2.192740
2.142095,2.157674
3.669428,2.229377
1.042599,0.195637
3.935266,1.781876
3.214902,1.891812
0.073065,1.082882
1.469738,3.722174
1.312182,0.987350
3.019078,5.310020
4.026104,2.380706
-0.105448,2.334304
0.519230,1.083139
1.058220,1.911635
1.202153,1.483344
1.941056,1.878463
2.793290,2.512615
3.515313,3.416974
3.407940,2.304350
1.148206,2.540208
1.989965,0.419464
2.386658,3.327429
2.963176,2.738542
2.007813,1.039469
2.575755,1.241729
2.360909,2.680691
3.159336,3.599810
1.740762,2.293252
1.124014,2.488155
2.106255,1.676850
1.622438,2.165736
1.937390,1.977982
2.939393,2.276492
2.339903,4.089480
3.423670,2.730765
2.174697,3.069621
1.631563,2.879305
2.443763,2.722757
1.650857,3.796006
2.873580,3.183401
1.244234,1.658033
2.225374,2.095553
2.035559,1.888557
0.059995,2.270518
3.167704,1.797901
0.786600,3.366309
1.876444,3.515561
0.823863,0.270274
0.693048,2.321445
2.430124,2.226544
3.011129,1.996372
3.174261,1.950321
2.355469,1.585496
2.575483,1.019588
1.296685,2.130214
3.539597,3.913654
1.541628,0.331987
0.342000,0.761019
2.638443,2.582674
1.478472,1.554477
1.993760,1.073087
2.560186,1.146472
2.548278,1.644371
2.018941,3.255034
0.750329,1.359467
3.104175,2.787766
0.878568,1.020285
-0.205257,0.188061
1.988239,1.679122
1.960585,1.808115
0.908409,1.865111
3.346303,2.015070
3.336205,3.844196
4.031989,1.879098
0.416981,2.909981
1.586012,2.424503
1.978579,1.879689
1.349194,1.058919
1.607583,1.929280
2.082562,3.074604
2.529392,1.773647
1.984603,1.086135
1.980154,1.971035
0.822238,1.296936
1.612791,2.430557
0.517140,1.074950
2.646952,1.335116
3.075028,2.769803
2.621339,2.434367
1.686093,2.215786
1.817803,2.304305
2.931897,0.956430
2.885532,2.741445
2.747662,3.347591
0.064950,1.283712
1.439484,2.930210
2.039793,1.702707
2.682457,2.379987
2.250963,2.421379
1.859416,1.862462
1.026277,2.216924
1.920111,0.435213
3.744601,4.678921
3.296134,3.071369
3.914338,2.112357
1.151502,1.910657
3.794794,1.203752
2.277160,2.668964
3.189095,3.372455
1.723613,2.302904
2.382975,1.409906
1.043003,0.884474
2.490280,1.557012
2.826295,1.941492
1.293921,3.005630
3.994882,2.381321
0.830591,0.621267
2.059482,3.099386
1.611474,3.437483
1.656855,1.168943
0.434574,-0.171141
1.207680,1.506973
0.091903,1.653415
2.348993,1.595575
1.940510,1.262795
0.188088,0.324623
2.224038,2.408718
3.652453,2.680839
1.288858,0.631964
2.638325,3.174978
0.613673,1.332627
1.515795,0.759000
2.480657,3.981991
2.404865,2.154032
0.571635,1.127865
0.522688,2.687691
2.093383,3.021223
1.816329,2.084921
0.422390,0.930225
0.997568,2.070076
2.735663,1.896454
3.888010,1.921653
0.770877,-0.332332
2.330018,2.053205
1.325909,2.141647
1.546347,0.963269
2.003442,2.286022
1.411700,3.019046
1.207364,1.942242
0.839191,2.012665
2.491647,1.194815
1.979539,1.328182
2.164613,2.750977
0.916980,0.938251
0.881435,2.583650
0.490660,3.092343
2.390636,0.629873
1.157008,1.538166
0.546451,1.219632
2.732056,1.507757
2.606280,1.755759
2.208459,2.797037
0.356485,0.751156
2.813364,3.257966
1.268578,0.658795
2.108718,2.123406
2.355602,3.003882
1.894978,2.314510
2.987320,2.549862
1.560816,1.187983
0.704224,0.304587
1.339122,2.271713
4.108745,2.347936
2.689965,3.952549
1.198824,3.757023
2.396377,2.580928
-0.338553,1.667540
-0.389498,0.818869
0.816872,1.409399
1.601512,1.050327
2.710268,2.706894
2.373998,1.920770
0.919258,1.874563
1.184672,2.662202
3.085562,2.891902
3.554055,1.687518
2.132477,2.010730
0.373908,1.004720
1.959926,3.814018
0.651505,1.233603
2.675861,1.716421
1.777966,2.866715
-0.403721,1.139522
2.983165,1.863547
2.762209,0.993769
1.793930,1.646327
3.200951,1.606248
1.821560,1.288859
4.449309,1.577047
1.137703,2.909954
0.789855,0.332759
2.287144,2.755918
2.713731,3.015523
0.723088,1.950022
2.188573,1.984899
3.173795,2.346915
2.012454,2.379819
1.610402,0.807223
0.842856,0.571732
2.392110,1.644899
3.657431,4.541476
1.502538,1.221211
1.684015,2.199954
3.617731,3.088678
1.939291,0.685002
2.424062,1.067480
1.613881,1.578239
2.816376,3.981115
3.041301,2.231049
1.251983,2.400621
2.848888,2.910567
1.282081,1.975187
2.030711,1.663683
2.673642,2.759786
4.389175,1.467824
1.169961,2.073896
4.551225,3.541494
0.435049,2.492544
2.345994,1.617991
1.470955,2.845831
2.959017,2.159825
2.894732,1.941404
1.081425,2.706104
1.846382,1.594028
3.034311,1.471121
1.274123,1.196286
0.559746,3.752854
2.117168,1.365377
1.795014,2.943459
2.621044,1.182766
1.537996,0.869852
-0.162347,0.917701
1.746884,3.027900
1.514849,2.367622
2.003387,1.157031
2.042350,3.072311
2.491748,2.088100
2.615361,3.038960
0.747567,-0.319965
1.272915,2.685136
1.842786,2.295157
2.705906,3.134213
1.669207,2.654937
-0.323088,2.266475
1.335125,1.660921
2.008241,1.655075
1.854565,1.559164
1.195310,2.512907
2.301752,3.441631
0.918379,0.800311
4.141491,3.533669
0.888204,0.865336
3.117809,2.613034
0.998635,1.545368
2.390333,2.023509
2.800478,1.878067
0.762204,0.439883
0.185252,1.706568
1.351248,0.919627
1.662457,1.638262
2.620449,2.944808
2.427239,3.614918
2.301791,2.502950
1.884118,1.625213
1.729360,1.254456
1.918424,0.572445
0.921088,2.860017
3.205185,2.527440
1.465152,1.644734
1.451752,1.940939
0.895465,2.005165
1.765715,1.524458
0.467593,2.367475
2.602129,1.627600
1.101431,0.981049
3.457876,4.305298
2.508874,2.418341
1.617247,1.807746
1.603340,1.167854
1.685411,1.425864
1.052488,1.667855
2.267123,3.353105
2.060129,2.868187
0.762828,2.601012
2.368186,2.018869
2.168408,1.865228
2.115385,0.499075
3.446417,2.378614
0.321703,2.032316
2.174867,2.006045
1.358394,2.520272
2.683927,2.922296
0.904907,1.406001
1.335294,2.336341
4.002130,4.680005
3.481763,1.651130
0.870456,2.244115
1.642597,2.595471
-0.053731,1.261183
0.208685,0.950813
2.735655,1.133690
2.634720,1.791473
0.207851,0.031966
1.617559,2.169044
1.114714,2.809765
2.441926,2.636534
3.303010,1.982987
2.548326,2.511289
2.717997,2.025576
3.259459,3.176354
2.923098,3.683154
2.657381,1.199829
2.643861,1.891705
1.053362,2.393812
3.566434,3.681460
1.803009,2.474349
2.191351,1.439382
2.674322,1.878296
1.057495,1.078806
0.383851,0.323190
3.370355,1.856641
4.353633,2.769497
1.514299,2.023024
2.921832,3.816870
2.344947,2.491740
0.155356,1.052196
2.678150,1.786958
4.223103,3.503950
2.676434,1.689254
2.075246,2.152098
2.519732,1.869730
1.632970,2.074911
2.238847,3.649779
2.075955,2.094805
1.270060,1.503276
1.030997,1.318122
2.349635,2.711138
2.936216,3.044776
2.132836,1.924720
3.052241,1.170392
2.428787,2.521632
2.375398,1.347723
1.336952,0.470777
0.946828,1.374023
1.671994,3.447305
2.574143,3.493297
1.468780,0.798160
0.919113,0.669066
1.619823,1.880145
1.710911,2.521719
2.187085,0.438553
1.701654,0.039162
0.542436,1.669141
3.150212,2.739397
3.065029,2.850108
1.876935,2.656596
0.167397,1.563081
2.591463,2.382241
3.860835,3.054965
0.356623,1.972205
3.365210,2.772745
1.882787,2.162949
2.489107,2.913168
2.417583,2.403131
1.523693,1.530115
2.432726,2.323116
2.261530,1.891519
1.424800,3.023448
1.661970,1.366489
1.563330,1.229510
0.799223,1.168865
1.869068,2.316785
3.923802,2.797035
2.962498,3.105441
-0.616052,1.615248
1.197009,1.697854
3.831099,3.288425
2.992665,2.371817
2.381662,1.909572
3.340169,4.088079
2.809399,3.048646
0.663484,-0.255901
4.334295,4.048291
0.067367,2.025715
2.816472,3.313171
2.455945,2.349996
0.461417,-1.041554
1.546408,2.014102
1.010690,1.108673
1.929045,1.537396
1.938525,1.595333
1.646508,1.276898
1.688053,1.658790
1.050509,0.999115
2.904530,4.166452
3.111270,2.457504
1.828639,3.203077
2.280674,5.418422
0.973809,1.197047
1.904763,2.190317
1.226087,1.871303
1.474042,1.563623
2.246537,2.095263
1.601910,2.735681
2.956159,0.015770
1.334605,1.529341
2.210461,1.821943
0.552727,1.500253
2.465806,2.872858
3.531288,2.151670
2.111556,2.973950
0.918027,1.431112
1.113959,1.630138
2.339578,2.771501
0.929679,1.683971
0.616219,1.324523
1.160562,2.230712
2.463905,1.582031
2.513671,1.768769
2.656981,2.512462
2.840237,2.532275
3.533272,3.746565
2.407500,1.590412
0.960291,1.897862
3.773550,3.010825
3.136048,2.196145
1.378567,1.184741
3.231008,1.227145
2.069341,0.830083
1.809408,2.086785
1.476045,0.167225
4.523049,4.706899
-0.178762,1.060185
2.064248,1.572612
1.787784,0.814238
1.334727,1.840197
-0.297999,2.461661
1.914640,1.405676
2.906686,1.137610
2.806280,2.396998
2.377696,2.530051
2.151721,3.272752
2.004471,1.995171
2.206370,2.361560
1.719009,0.851879
2.721809,2.418083
3.575187,2.755929
1.975225,2.849614
1.675820,1.869410
1.331787,1.194415
1.713458,1.610237
2.061569,1.478810
4.179217,4.044938
0.304756,1.230972
0.545876,1.782007
1.824562,2.021878
2.692939,2.376866
0.864784,2.068669
2.345859,1.895669
1.698939,2.300146
4.398505,2.102324
3.087135,1.866423
2.513952,2.366172
1.666291,3.118758
1.566794,1.867268
2.030569,0.891736
1.137985,1.062221
1.955275,0.883418
2.936650,3.754539
2.125046,1.222994
2.190433,3.315868
2.208724,3.851397
2.460764,3.099156
1.982998,2.586186
2.552613,2.389820
2.465657,1.463469
1.615034,1.101821
2.695148,1.700799
4.314560,4.123532
-0.481688,0.302916
2.148125,1.885235
1.706984,2.254104
2.465453,3.579775
1.021369,1.739554
1.610461,1.630077
1.121378,1.713192
2.593409,2.019807
1.137280,2.686300
3.806861,2.339336
1.831869,1.882757
1.727905,1.971858
1.448367,2.938231
3.800672,2.972175
2.911016,1.267827
1.321559,2.983029
1.866561,2.097262
3.399515,2.783154
2.483787,2.166072
0.611218,1.168909
2.839298,3.085803
0.998453,2.138602
1.138759,0.123665
3.331012,2.073434
1.969488,2.435846
1.182919,1.106968
2.201117,2.352875
1.678486,3.768024
3.299905,3.484646
0.244106,0.250906
2.343301,1.985856
1.469800,2.842648
3.148812,4.682245
3.366509,3.099857
2.077460,2.666013
3.152930,3.615103
0.928483,-0.434691
2.166701,1.504719
1.621597,1.640745
2.311608,2.799480
0.532841,0.341937
2.023308,0.730035
2.592095,3.064501
0.536911,0.892524
2.271471,2.270762
2.780627,3.385143
1.461922,1.009832
2.274129,2.540008
2.411277,2.345144
0.305100,0.058075
2.634103,1.986561
1.446123,1.264899
1.901722,3.223026
1.070800,0.470376
3.112714,4.120228
2.197594,2.988220
3.259861,4.152459
2.683524,3.414288
2.464609,1.510669
2.009345,2.695663
1.616086,2.200499
1.070473,-0.493769
0.547275,0.651631
3.443527,2.113213
1.702958,2.624608
1.354883,2.866038
3.262799,3.250711
2.902789,3.266420
1.442314,1.021552
4.155841,4.354789
1.419626,1.823921
1.465308,0.394254
0.814662,2.007169
3.380476,3.700128
2.477394,2.395871
1.942518,1.455289
2.568104,2.602257
3.484495,2.398670
1.986042,0.837248
1.191661,1.654252
3.833375,3.155810
1.456454,0.475288
2.171155,2.633216
1.447333,1.195794
1.806274,3.228644
0.004640,0.983498
2.330245,1.521979
2.457929,2.980443
0.936857,2.338456
2.188234,0.685154
1.588017,0.589956
2.207429,2.457629
-1.283258,1.826661
1.566161,1.382964
1.093277,1.980932
1.380101,3.175312
1.551881,2.049624
1.212499,1.634086
1.582083,0.964830
3.033581,1.933426
1.229913,2.008849
0.766311,2.440803
1.670475,2.339217
3.138991,2.751891
0.973096,1.822198
2.290382,2.218783
3.493032,3.136003
0.941303,1.516508
1.541524,1.591298
2.324044,1.663723
1.184310,1.605283
1.836917,1.310882
3.316273,4.413426
2.846073,1.983298
1.595436,1.203423
0.773565,1.390571
2.090989,0.725034
0.819800,1.081051
2.248109,2.391498
3.333938,3.742591
3.567797,2.215127
2.762058,3.874746
1.778094,3.311822
3.317697,1.610339
2.349033,3.584844
2.409155,1.860868
1.610529,2.112312
0.308055,1.756554
2.974593,1.648545
2.227931,2.488212
3.313215,2.356064
1.726597,1.677945
2.350845,1.592349
2.661649,1.737416
0.711441,1.746690
4.063601,3.134090
3.621044,2.971020
2.797082,1.347437
3.300333,2.296375
1.785829,1.855173
2.536633,2.713453
2.609266,2.337611
-0.119483,1.220979
2.710604,3.540337
1.871442,0.723178
0.521952,2.059884
3.430904,2.513401
0.982932,1.254427
1.352113,1.692702
2.324883,0.998411
0.508201,1.677791
2.220397,2.176920
3.068851,3.583105
1.535679,1.473488
1.193320,0.859243
2.020869,1.001205
2.107574,1.933220
1.989641,1.620114
1.700835,2.526882
3.181537,1.574960
-0.205911,1.175543
2.774278,3.463986
2.303845,2.567333
1.862398,1.627991
3.024032,2.333490
3.209357,2.377534
2.416058,1.700298
0.665703,2.152949
2.382639,2.622043
1.331259,1.803261
1.562880,2.305562
2.201191,0.963529
0.803643,1.690934
2.642056,2.679994
1.512877,1.303563
-0.111162,2.252710
3.371206,1.990162
1.376104,2.097667
1.473306,2.926566
2.812807,3.505726
1.665002,3.384380
0.657759,-0.108897
2.046136,2.905724
2.357971,2.312559
2.937850,1.018176
2.356848,1.667120
1.705241,3.148873
2.681564,3.494769
2.381469,2.101709
1.145492,1.485544
1.021742,1.989927
2.593040,1.980803
3.352473,2.527063
-1.176330,0.068349
3.831294,2.508836
1.309059,1.856324
1.652131,1.397175
1.944707,2.272586
3.035265,0.815964
2.624716,1.773309
0.355633,3.340892
1.838516,1.524987
0.960353,1.443040
1.332762,1.939613
0.784425,-0.346463
2.053013,1.126632
1.978255,1.059569
2.508995,2.213905
0.695691,1.614145
3.051356,3.106290
3.243767,1.985262
2.342184,2.033701
-0.318078,0.114882
3.475439,2.910665
0.071235,2.159678
4.313464,2.433540
0.184890,0.574504
2.484649,3.019278
4.280937,4.284312
1.253963,2.178234
2.835216,2.920903
2.673749,2.929133
2.979443,2.571342
2.536833,3.187970
1.373870,1.139249
2.691181,1.242589
2.284630,2.234425
0.286310,-0.825657
0.233556,1.230415
0.877652,2.636272
1.483168,1.872327
1.434219,2.657788
1.363268,0.737591
3.243992,3.041011
2.724616,2.661091
1.156998,0.699696
2.008075,2.066098
2.388682,0.141793
2.419776,2.631060
1.206652,0.714750
3.315287,3.934998
3.145073,1.955407
2.632962,2.448436
3.626507,1.420941
0.585680,1.860555
2.004608,0.866923
2.177757,2.171236
1.147259,1.815599
2.594815,2.676811
0.876072,2.331895
0.995351,1.784408
1.222174,2.632634
2.075679,1.214591
0.435694,1.133598
2.623434,2.143941
1.511566,1.974750
1.673486,1.984794
-0.007978,1.063565
1.364249,2.305560
2.695228,3.093155
0.542118,0.324072
3.060117,2.408028
3.336031,2.551269
3.023653,1.618086
1.535336,2.437613
2.026498,3.545782
1.042351,2.072931
2.142439,2.996964
2.500519,3.390766
1.574557,2.127808
3.465630,2.570560
1.956959,1.008611
2.282420,0.915283
1.881721,0.649198
1.208879,1.834510
2.312409,2.894435
2.043871,1.505029
3.854747,1.892121
2.479596,0.914793
2.049154,1.785705
1.562868,1.260822
1.919375,2.651246
1.551753,1.867909
2.361388,0.825816
1.038367,1.650836
3.002514,2.758433
2.101290,1.966793
0.995185,2.426552
1.719272,0.407053
0.796805,2.125738
1.119524,2.210504
-0.254532,0.769177
1.261548,2.306637
1.862572,1.886475
1.522627,3.086040
1.942596,3.474964
2.266758,0.867452
2.731620,0.631593
1.015678,1.900910
2.451221,2.574769
0.560523,0.054777
2.176209,3.657873
0.298502,0.302197
0.453309,1.794785
2.885663,2.400357
0.091524,1.776539
1.952438,1.072624
0.544640,0.013669
2.119069,2.461407
0.227070,1.081046
1.409072,1.872360
1.683245,2.241385
4.338967,4.042360
2.366516,1.215502
1.767670,1.563199
-0.306796,1.266223
2.478818,2.327981
2.289870,1.838211
2.210244,1.451962
2.667786,3.290497
1.856969,1.052654
1.540388,0.908811
1.370580,2.190924
1.801739,2.256480
2.545474,2.349008
2.551569,1.804990
2.927400,1.378782
2.567789,2.282914
2.342607,2.101109
1.813769,2.293210
1.567529,0.917763
3.563025,2.520980
2.597891,2.245969
